arquivo,classe,area_relativa,aspect_ratio,solidez,circularidade,perimetro_norm,convexidade,excentricidade,exg_medio,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,zernike_1,zernike_2,zernike_3,zernike_4
0_coleta_20260422_083332_milho_20260422_082744.jpg,milho,0.043244,1.287,0.1389,0.0355,18.8203,0.4286,0.9488,119.4355,2.520951,5.544349,8.272749,8.864073,-17.710975,11.669855,17.503018,0.31831,0.010524,0.371108,0.149527
90_coleta_20260422_083332_milho_20260422_082744.jpg,milho,0.043244,0.777,0.1389,0.0355,18.8203,0.4286,0.9488,119.4355,2.520951,5.544349,8.272749,8.864073,-17.710975,11.669855,17.503018,0.31831,0.010524,0.371108,0.149527
180_coleta_20260422_083332_milho_20260422_082744.jpg,milho,0.043244,1.287,0.1389,0.0355,18.8203,0.4286,0.9488,119.4355,2.520951,5.544349,8.272749,8.864073,-17.710975,11.669855,17.503018,0.31831,0.010524,0.371108,0.149527
270_coleta_20260422_083332_milho_20260422_082744.jpg,milho,0.043244,0.777,0.1389,0.0355,18.8203,0.4286,0.9488,119.4355,2.520951,5.544349,8.272749,8.864073,-17.710975,11.669855,17.503018,0.31831,0.010524,0.371108,0.149527
0_coleta_20260421_150006_milho_20260421_145333.jpg,milho,0.03979,1.7908,0.0535,0.0002,230.9827,0.0672,0.9574,60.5785,1.966685,4.592385,6.069264,7.238276,13.936515,9.546975,-14.258251,0.31831,0.009081,0.355609,0.137169
90_coleta_20260421_150006_milho_20260421_145333.jpg,milho,0.03979,0.5584,0.0535,0.0002,230.9827,0.0672,0.9574,60.5785,1.966685,4.592385,6.069264,7.238276,13.936515,9.546975,-14.258251,0.31831,0.009081,0.355609,0.137169
180_coleta_20260421_150006_milho_20260421_145333.jpg,milho,0.03979,1.7908,0.0535,0.0002,230.9827,0.0672,0.9574,60.5785,1.966685,4.592385,6.069264,7.238276,13.936515,9.546975,-14.258251,0.31831,0.009081,0.355609,0.137169
270_coleta_20260421_150006_milho_20260421_145333.jpg,milho,0.03979,0.5584,0.0535,0.0002,230.9827,0.0672,0.9574,60.5785,1.966685,4.592385,6.069264,7.238276,13.936515,9.546975,-14.258251,0.31831,0.009081,0.355609,0.137169
0_coleta_20260422_083227_milho_20260422_082814.jpg,milho,0.037003,1.4194,0.0394,0.0221,23.8717,0.6816,0.5861,114.5541,2.507443,6.018654,6.942143,6.99563,13.995124,10.005151,14.405106,0.31831,0.012423,0.846336,0.007442
90_coleta_20260422_083227_milho_20260422_082814.jpg,milho,0.037003,0.7045,0.0394,0.0221,23.8717,0.6816,0.5861,114.5541,2.507443,6.018654,6.942143,6.99563,13.995124,10.005151,14.405106,0.31831,0.012423,0.846336,0.007442
180_coleta_20260422_083227_milho_20260422_082814.jpg,milho,0.037003,1.4194,0.0394,0.0221,23.8717,0.6816,0.5861,114.5541,2.507443,6.018654,6.942143,6.99563,13.995124,10.005151,14.405106,0.31831,0.012423,0.846336,0.007442
270_coleta_20260422_083227_milho_20260422_082814.jpg,milho,0.037003,0.7045,0.0394,0.0221,23.8717,0.6816,0.5861,114.5541,2.507443,6.018654,6.942143,6.99563,13.995124,10.005151,14.405106,0.31831,0.012423,0.846336,0.007442
0_coleta_20260423_083131_milho_20260423_082745.jpg,milho,0.374871,1.3333,0.3749,0.0005,164.842,0.0391,0.7327,5.8717,2.848609,7.123151,10.104915,9.311469,19.020465,16.770107,-20.235784,0.31831,0.04184,0.30815,0.107692
90_coleta_20260423_083131_milho_20260423_082745.jpg,milho,0.374871,0.75,0.3749,0.0005,164.842,0.0391,0.7327,5.8717,2.848609,7.123151,10.104915,9.311469,19.020465,16.770107,-20.235784,0.31831,0.04184,0.30815,0.107692
180_coleta_20260423_083131_milho_20260423_082745.jpg,milho,0.374871,1.3333,0.3749,0.0005,164.842,0.0391,0.7327,5.8717,2.848609,7.123151,10.104915,9.311469,19.020465,16.770107,-20.235784,0.31831,0.04184,0.30815,0.107692
270_coleta_20260423_083131_milho_20260423_082745.jpg,milho,0.374871,0.75,0.3749,0.0005,164.842,0.0391,0.7327,5.8717,2.848609,7.123151,10.104915,9.311469,19.020465,16.770107,-20.235784,0.31831,0.04184,0.30815,0.107692
0_IMG_20260419_161036752_HDR.jpg,milho,0.049015,1.3918,0.0512,0.056,14.9738,0.923,0.929,104.3303,2.310544,5.410618,7.716736,7.595897,15.464651,10.339468,15.354602,0.31831,0.008291,0.642354,0.051406
